submission_id,date_accident,heure_accident,region,type_accident,alcool
8545,,01:38,Maritime,Collision,Non
8546,2024-09-16,21:13,Savanes,Collision,Oui
8547,2024-01-27,08:06,Maritime,Renversement,Oui
8548,32/13/2025,03:30,Plateaux,Renversement,
8549,2025-10-27,08:52,Plateaux,Renversement,Oui
8550,2024-10-05,22:27,Savanes,Collision,Non
8551,2025-02-25,22:14,Kara,Collision,Non
8552,2024-07-13,00:01,Kara,Choc,Oui
8553,2025-06-01,15:24,Plateaux,Choc,Non
8554,2025-02-06,11:24,Plateaux,Sortie de route,Oui
8555,2024-06-10,23:50,Maritime,Renversement,Oui
8556,2024-03-17,17:40,Lomé,Choc,
8557,2025-12-22,22:01,Kara,Renversement,Oui
8558,2024-08-08,06:03,Savanes,Sortie de route,Oui
8559,2025-01-28,06:11,Kara,Collision,Oui
8560,2025-10-08,09:29,Centrale,Choc,Non
8561,2025-04-26,16:52,Centrale,Choc,Non
8562,2024-03-22,21:52,Kara,Choc,Non
8563,2025-07-02,11:16,Kara,Renversement,Oui
8564,2025-05-22,04:39,,Renversement,Oui
8565,2024-02-19,12:40,Lomé,Collision,Oui
8566,2025-01-17,15:06,Kara,Renversement,Oui
8567,2025-05-10,20:57,Maritime,Choc,Oui
8568,2025-03-25,13:35,Centrale,Collision,Non
8569,2025-04-03,21:23,Maritime,Renversement,Oui
8570,2025-02-25,00:59,Lomé,Renversement,Non
8571,2024-12-26,12:35,Kara,Choc,Oui
8572,2024-09-02,18:39,Kara,Choc,Non
8573,invalid-date,03:13,Lomé,Choc,Non
8574,2025-02-28,18:17,Savanes,Renversement,Oui
8575,2025-04-27,abc,Plateaux,Collision,Oui
3395,2025-05-21,08:58,Centrale,Collision,Oui
8577,2024-11-08,18:35,Savanes,Choc,Non
8578,2025-06-21,13:45,Savanes,Collision,Oui
8579,2024-11-06,18:20,,Choc,Non
8580,2024-05-09,06:38,,Renversement,Non
8581,2024-05-28,07:35,Kara,Sortie de route,Oui
8582,2025-10-31,11:09,Plateaux,Choc,Oui
8583,2024-07-22,06:23,Maritime,Collision,
8584,,04:26,Maritime,Sortie de route,Oui
8585,2025-04-23,19:08,Lomé,Collision,Non
8586,2024-06-30,17:33,Maritime,Collision,Non
8587,2024-03-12,04:49,Plateaux,Collision,Oui
8588,32/13/2025,99:99,Kara,Choc,Non
8589,2024-12-15,04:11,Savanes,Sortie de route,Oui
8590,2024-05-28,03:04,Centrale,Renversement,
8591,2024-02-23,20:20,Plateaux,Collision,Non
8592,2025-02-04,05:42,Savanes,Renversement,Oui
8593,2025-06-16,abc,Centrale,Sortie de route,Non
8594,2024-11-14,08:31,Plateaux,Sortie de route,Oui
8595,2025-08-09,08:30,Maritime,Collision,Non
8596,2024-01-26,03:43,,Sortie de route,Non
8597,2025-06-11,23:46,Lomé,Renversement,Oui
8598,2024-10-30,08:08,Savanes,Renversement,Non
8599,2025-01-09,20:11,Kara,Renversement,Non
8600,2024-05-17,08:07,Centrale,Choc,Non
8601,2025-06-23,20:03,Savanes,Sortie de route,Non
8602,2024-11-24,15:36,Centrale,Renversement,Non
8603,2024-03-26,04:03,Plateaux,Collision,Oui
8604,2024-10-10,15:30,Maritime,Collision,Oui
8605,2025-04-27,01:36,Lomé,Renversement,Oui
8606,2025-10-01,09:57,Centrale,Sortie de route,Non
2902,2024-10-27,07:49,Centrale,Sortie de route,Oui
8608,2025-11-15,08:34,Maritime,Collision,Non
8609,2025-07-09,23:37,Plateaux,Choc,Oui
8610,2024-09-23,07:10,Maritime,Collision,Non
8611,2025-10-07,abc,Plateaux,Sortie de route,
8612,2025-01-26,05:53,Maritime,Choc,Oui
8613,2024-03-22,02:14,,Sortie de route,Non
8614,2025-06-21,23:49,Lomé,Sortie de route,Non
8615,2025-08-07,03:22,Lomé,Collision,Oui
8616,2025-06-19,21:37,Savanes,Sortie de route,Oui
8617,2025-12-18,23:40,Savanes,Sortie de route,Oui
8618,2024-02-11,15:45,Centrale,Renversement,Non
8619,2025-04-01,15:18,Savanes,Collision,Non
8620,2025-01-12,08:12,,Collision,Oui
8621,2025-08-08,17:43,Savanes,Choc,Non
8622,2025-02-06,09:15,Maritime,Renversement,Non
8623,2025-11-10,,Centrale,Renversement,Oui
8624,2024-08-12,20:32,Lomé,Sortie de route,
8625,2024-01-15,12:15,Maritime,Choc,Non
8626,2025-03-20,abc,Centrale,Choc,Non
8627,invalid-date,02:16,Centrale,Collision,Non
8628,2024-12-10,18:25,Plateaux,Choc,Oui
8629,2025-08-25,01:25,Maritime,Choc,Oui
8630,2025-08-26,12:31,Plateaux,Sortie de route,Oui
8631,2024-09-01,06:34,Lomé,Choc,Oui
8632,2024-04-27,06:56,,Sortie de route,Oui
8633,2024-02-07,00:54,Savanes,Sortie de route,Oui
8634,2024-04-17,16:15,Centrale,Sortie de route,Non
8635,2024-01-02,13:37,,Renversement,
8636,2024-09-18,13:58,Kara,Choc,Non
8637,2025-05-20,08:11,,Sortie de route,Non
8638,2025-06-05,12:06,Maritime,Collision,Oui
8639,2025-01-26,19:17,Savanes,Sortie de route,Oui
8640,2025-09-24,23:01,Centrale,Collision,Oui
8641,,14:24,Savanes,Choc,Oui
8642,2024-06-02,01:57,,Sortie de route,Oui
8643,2024-12-31,18:26,Centrale,Choc,
8644,2024-04-21,07:13,Savanes,Renversement,Oui
8645,2024-01-28,00:23,Centrale,Collision,Non
8646,2025-12-12,14:43,Savanes,Collision,Non
8647,2024-05-27,22:31,Kara,Sortie de route,Oui
8648,2025-04-28,11:20,Plateaux,Collision,Oui
8649,2024-01-30,07:07,Lomé,Collision,Non
8650,2025-11-20,01:12,Kara,Sortie de route,Oui
8651,2025-06-20,10:02,Savanes,Choc,Oui
8652,2024-03-27,abc,Maritime,Sortie de route,Oui
8653,2024-04-09,20:32,Maritime,Choc,Non
8654,2025-06-09,99:99,Plateaux,Choc,Non
8655,2025-06-22,03:41,Maritime,Renversement,Oui
8656,2024-07-18,19:42,Kara,Renversement,Non
8657,2025-10-01,19:38,Maritime,Renversement,Non
8658,2025-12-03,02:26,Kara,Collision,
8659,2024-06-27,10:55,Lomé,Collision,
8660,2025-04-21,10:38,Centrale,Renversement,Non
6435,2024-02-09,14:20,Savanes,Choc,Non
8662,2024-09-15,13:30,Maritime,Choc,Non
8663,2024-05-16,07:38,,Collision,Oui
8664,2025-09-13,18:58,Lomé,Choc,Non
8665,2025-10-29,11:47,Kara,Sortie de route,Non
8666,2024-02-08,17:26,Plateaux,Renversement,Non
8667,2024-09-27,09:05,Savanes,Collision,Oui
8668,2024-01-23,10:54,Centrale,Sortie de route,Oui
8669,2025-04-30,22:49,Lomé,Renversement,Non
8670,2024-10-20,05:38,Centrale,Collision,Non
8671,invalid-date,07:55,Lomé,Collision,Oui
8672,2024-06-26,10:28,Lomé,Renversement,Oui
8673,2025-08-12,21:56,Savanes,Renversement,Oui
8674,2024-09-27,13:19,Kara,Sortie de route,Oui
8675,2024-02-17,08:00,Lomé,Collision,
8676,2024-12-10,20:21,Lomé,Renversement,Oui
8677,2025-03-11,23:13,Plateaux,Renversement,Non
8678,2025-05-12,11:37,Lomé,Renversement,Oui
8679,32/13/2025,13:48,Maritime,Choc,Non
8680,2024-08-18,14:18,Plateaux,Renversement,Oui
8681,2024-03-13,06:11,,Choc,Oui
8682,2024-02-04,03:46,Savanes,Sortie de route,Non
8683,2025-04-01,06:28,Centrale,Choc,Non
8684,2025-07-19,16:04,Plateaux,Sortie de route,Oui
8685,2025-07-27,09:35,Lomé,Sortie de route,Oui
8686,2025-01-13,05:31,Plateaux,Collision,Oui
8687,2024-04-16,14:58,Centrale,Collision,
8688,2024-08-08,18:23,Centrale,Sortie de route,
8689,2024-10-26,18:57,Savanes,Collision,Non
8690,2025-10-23,22:10,Plateaux,Choc,Oui
8691,32/13/2025,22:13,,Renversement,
8692,2025-10-01,06:38,Centrale,Renversement,Oui
8693,2024-05-27,17:07,Lomé,Sortie de route,Non
8694,2024-06-08,09:05,Maritime,Collision,Non
8695,2024-11-20,17:41,Maritime,Renversement,Oui
8696,2024-12-15,12:46,Plateaux,Renversement,Non
8697,2024-08-03,17:22,Maritime,Collision,Oui
8698,2025-01-19,12:16,Centrale,Choc,Non
8699,2024-01-22,10:03,Lomé,Renversement,Non
8700,2024-05-29,20:51,Lomé,Renversement,
8701,2024-05-24,13:04,Lomé,Renversement,Non
2736,2024-08-14,11:39,Maritime,Choc,Oui
8703,2024-10-12,13:02,Plateaux,Sortie de route,Oui
8704,2024-07-07,15:53,Maritime,Sortie de route,Oui
8705,,99:99,,Collision,Oui
8706,,16:52,Centrale,Sortie de route,Non
8707,2024-06-26,,Maritime,Sortie de route,Non
8708,2024-01-23,12:33,Savanes,Collision,Oui
8709,2024-03-10,19:49,Maritime,Choc,Oui
8710,2025-03-11,07:11,,Collision,Non
3009,2025-05-12,03:04,,Renversement,Oui
8712,2024-07-31,05:07,,Choc,Non
8713,2025-05-08,14:17,Plateaux,Renversement,Non
8714,2024-12-01,21:34,Savanes,Renversement,Non
8715,2025-08-05,00:20,Kara,Sortie de route,Non
8716,2024-05-15,02:09,Plateaux,Choc,Oui
8717,2024-03-08,09:40,,Collision,Oui
8718,2024-01-21,18:50,Centrale,Renversement,
8719,2025-10-15,22:12,Plateaux,Sortie de route,Oui
8720,2025-10-09,08:06,,Sortie de route,Oui
8721,2025-09-06,06:32,Savanes,Sortie de route,Non
8722,2025-04-03,02:06,Savanes,Collision,Oui
8723,2025-08-10,16:57,Savanes,Sortie de route,
8724,2025-05-31,21:18,Kara,Collision,Oui
8725,2024-01-14,07:48,Plateaux,Sortie de route,Oui
8726,32/13/2025,16:28,Lomé,Choc,Oui
8727,,04:46,Maritime,Choc,Oui
8728,2025-10-07,01:38,Lomé,Choc,Oui
8729,2025-03-03,05:41,Kara,Sortie de route,Non
8730,2024-06-07,05:28,Savanes,Renversement,Non
8731,2025-12-26,16:10,Plateaux,Renversement,
8732,2025-04-25,00:45,Savanes,Choc,Oui
8733,2025-08-04,14:52,Savanes,Renversement,Oui
8734,2024-03-25,02:16,Maritime,Collision,Oui
8735,2025-09-09,20:35,Maritime,Sortie de route,Non
8736,2024-07-09,00:00,Centrale,Choc,Oui
8737,2025-03-03,08:56,Lomé,Collision,Non
8738,2024-10-24,18:34,Centrale,Choc,Oui
8739,2024-08-21,,Plateaux,Choc,Oui
8740,32/13/2025,03:52,Kara,Renversement,Non
8741,2025-12-03,21:51,,Choc,Oui
8742,2024-03-31,05:54,Lomé,Renversement,Oui
8743,2024-12-07,11:22,Savanes,Renversement,Non
8744,2024-08-07,23:13,Lomé,Sortie de route,Oui
8745,2025-07-05,,Savanes,Collision,Oui
8746,2024-07-09,03:59,Plateaux,Choc,Non
8747,2025-02-13,12:55,Centrale,Collision,Non
8748,2024-08-03,04:32,,Sortie de route,Non
8749,2025-01-23,12:23,Kara,Renversement,Non
8750,2024-10-12,02:35,Maritime,Collision,Oui
8751,2025-02-11,20:23,Lomé,Choc,Oui
8752,2024-08-29,23:34,,Choc,Oui
8753,2025-02-03,18:08,Centrale,Sortie de route,Oui
8754,2025-12-29,08:20,Centrale,Choc,Non
8755,2024-04-10,02:32,Maritime,Choc,Oui
8756,2024-09-24,16:58,Centrale,Renversement,Oui
8757,2025-03-17,00:57,Kara,Collision,Non
8758,2024-02-07,12:04,Maritime,Renversement,Non
8759,2025-03-26,17:31,Plateaux,Collision,Non
8760,2025-12-19,13:06,Lomé,Renversement,Oui
8761,2024-09-06,14:19,Centrale,Choc,Oui
8762,2025-08-24,12:01,Kara,Collision,
8763,2025-05-06,01:46,Kara,Sortie de route,Non
8764,2025-04-30,07:22,Kara,Renversement,Oui
8765,2024-12-18,12:10,Plateaux,Sortie de route,
8766,2024-01-05,10:02,Savanes,Sortie de route,Oui
8767,2024-10-28,04:15,Plateaux,Renversement,Oui
8768,2024-07-11,14:46,Plateaux,Choc,Non
8769,2025-06-22,04:42,Maritime,Choc,Oui
8770,2025-05-08,00:05,Lomé,Sortie de route,Non
8771,2024-03-05,02:03,Lomé,Choc,
8772,2025-05-20,10:00,Lomé,Collision,Oui
8773,2024-04-25,21:13,Savanes,Renversement,Oui
8774,2025-02-18,,Centrale,Collision,Oui
8775,2025-06-07,abc,Maritime,Choc,Non
8776,2024-10-27,06:39,Kara,Choc,Non
8777,2024-03-14,03:40,Kara,Renversement,Oui
8778,2025-05-12,04:41,Savanes,Sortie de route,Oui
8779,2024-03-11,21:03,Savanes,Renversement,Oui
8780,2025-02-28,abc,Maritime,Collision,Oui
8781,2024-02-10,21:54,Centrale,Choc,
8782,2025-02-02,11:41,Centrale,Collision,Non
8783,2024-10-23,02:52,Kara,Collision,Oui
8784,2024-10-27,23:10,Savanes,Collision,Oui
8785,2025-06-08,05:13,Lomé,Sortie de route,Non
8786,2025-09-26,21:29,Lomé,Collision,Oui
8787,2024-02-03,20:19,Savanes,Sortie de route,Non
8788,2024-05-04,06:46,Maritime,Choc,Non
8789,2024-10-03,14:06,Plateaux,Collision,Non
8790,2025-11-19,18:56,Centrale,Choc,Oui
8791,2025-02-06,00:38,Centrale,Sortie de route,Oui
8792,2025-07-29,22:00,Lomé,Choc,Non
8793,2025-04-13,05:55,Plateaux,Sortie de route,Oui
8794,2025-05-20,19:38,,Collision,Oui
8795,2024-07-23,22:52,Centrale,Sortie de route,Oui
8796,2024-11-25,22:16,Lomé,Renversement,Oui
8797,2024-01-19,11:08,Plateaux,Choc,Non
8798,2025-07-15,17:10,Centrale,Collision,Non
8799,2025-06-29,17:05,Lomé,Renversement,
8800,2025-03-23,04:57,Maritime,Collision,Non
8801,2025-11-27,22:05,Kara,Sortie de route,Oui
8802,2024-05-29,10:33,Plateaux,Collision,Oui
8803,2025-09-05,09:41,,Collision,Oui
8804,32/13/2025,22:35,Plateaux,Sortie de route,Oui
8805,2024-12-22,,Maritime,Collision,Non
8806,2025-12-09,02:41,Kara,Renversement,Oui
8807,2025-09-26,02:53,Maritime,Choc,Non
8808,2025-01-10,22:46,Centrale,Renversement,Oui
8809,2024-12-07,21:03,,Renversement,Oui
8810,2024-01-08,04:00,Lomé,Collision,
8811,2025-08-26,00:22,Plateaux,Collision,Oui
8812,2024-02-12,13:12,,Choc,Oui
8813,2024-05-16,00:08,Plateaux,Sortie de route,Non
8814,2025-08-09,07:42,Centrale,Choc,Oui
8815,2024-02-28,08:25,Centrale,Collision,Non
8816,2025-05-29,02:45,Centrale,Renversement,Non
8817,2024-05-12,14:02,Savanes,Choc,Non
8818,2024-12-09,13:19,Centrale,Sortie de route,Non
8819,2025-04-15,04:59,Plateaux,Collision,
8820,2024-07-04,06:59,Plateaux,Renversement,
8821,2024-03-29,,Lomé,Renversement,Oui
8822,2024-10-16,13:10,Maritime,Sortie de route,Oui
8823,2024-12-02,04:28,Centrale,Sortie de route,Non
8824,invalid-date,99:99,Savanes,Sortie de route,Oui
8825,2025-10-21,21:10,Savanes,Sortie de route,Oui
8826,2024-01-07,20:26,Lomé,Choc,Non
8827,2024-01-16,20:46,Kara,Collision,Non
8828,2025-03-26,16:15,Savanes,Choc,Non
8829,2024-06-28,10:08,Kara,Collision,Non
8830,2025-09-11,03:40,,Collision,Oui
8831,32/13/2025,03:38,Savanes,Renversement,Non
8832,2024-04-05,19:49,Lomé,Sortie de route,
8833,2024-03-31,12:13,,Collision,Non
8834,2025-10-13,16:17,Savanes,Choc,Oui
8835,invalid-date,19:05,Centrale,Collision,Non
8836,2025-10-25,21:14,Savanes,Renversement,Non
8837,2025-06-17,05:05,Kara,Choc,Non
8838,2024-07-11,07:54,Centrale,Collision,Oui
8839,32/13/2025,,Maritime,Renversement,Non
8840,2025-03-16,12:03,,Choc,
8841,2024-09-10,09:34,Savanes,Renversement,Non
8842,2025-10-02,04:19,Savanes,Choc,Non
8843,2024-08-23,20:41,Centrale,Collision,Oui
8844,2024-04-11,10:21,Plateaux,Sortie de route,Non
8845,2025-04-10,02:49,Maritime,Choc,Non
8846,invalid-date,02:24,,Sortie de route,Oui
8847,2024-08-10,23:16,Centrale,Renversement,Oui
8848,2024-11-07,18:46,Kara,Sortie de route,Oui
8849,2024-03-04,abc,,Collision,Oui
8727,2024-08-28,23:16,Savanes,Choc,Non
8851,2024-06-24,20:43,Kara,Renversement,Oui
8852,2025-03-22,09:40,Savanes,Sortie de route,Non
8853,2025-09-16,16:15,Maritime,Choc,Oui
8854,2024-10-15,17:07,,Collision,Non
8855,2024-05-14,02:52,Kara,Renversement,Non
8856,2025-03-10,11:34,Kara,Renversement,Non
8635,2025-04-16,07:10,Savanes,Sortie de route,Non
8858,2024-07-19,12:27,Lomé,Choc,Non
8859,2024-01-13,22:00,,Collision,Non
8860,2025-02-04,12:36,Savanes,Sortie de route,Oui
8861,2025-05-24,20:16,Plateaux,Sortie de route,Oui
8862,2025-09-10,04:38,Maritime,Renversement,Non
8863,2024-02-14,10:20,Centrale,Collision,Oui
8864,,22:28,Plateaux,Sortie de route,Oui
8865,2024-11-06,abc,Centrale,Choc,Non
8866,2025-04-02,22:00,Maritime,Collision,
8867,2024-04-12,10:23,Maritime,Collision,Non
8868,2024-07-15,,Kara,Choc,Non
8869,2025-02-15,22:57,Kara,Collision,Non
8870,32/13/2025,11:36,Savanes,Choc,Non
8871,2024-07-06,23:53,Plateaux,Sortie de route,Oui
3847,2024-03-30,12:18,Kara,Collision,Oui
8873,2025-05-01,10:23,Savanes,Choc,Non
8874,2024-01-27,23:18,Lomé,Sortie de route,Oui
8875,2024-04-09,15:34,Lomé,Choc,Oui
8876,2024-03-23,00:51,Plateaux,Renversement,Oui
8877,2025-03-24,02:28,Plateaux,Choc,Non
8878,2025-05-31,06:52,Lomé,Choc,Oui
8879,2024-08-18,10:55,Kara,Sortie de route,Oui
8880,2024-07-25,00:30,Savanes,Sortie de route,Non
8881,2025-03-20,09:05,Plateaux,Sortie de route,Oui
8882,2024-04-20,21:10,Kara,Sortie de route,Non
8883,2025-01-11,12:13,Kara,Collision,
8884,2025-05-27,14:07,Lomé,Choc,Oui
8885,2025-04-10,21:22,Lomé,Renversement,
8886,2025-05-11,21:10,Kara,Choc,Non
8887,2024-04-25,14:13,Savanes,Renversement,Non
8888,2025-04-28,03:01,Savanes,Renversement,Non
8889,2024-08-29,17:07,Savanes,Collision,Oui
8890,2025-08-04,abc,Kara,Choc,Non
8891,2025-08-28,07:24,Kara,Collision,Oui
8892,2024-11-13,09:35,,Choc,Non
8893,2025-11-01,14:33,Centrale,Renversement,Oui
8894,2025-08-09,05:35,Maritime,Collision,Oui
8895,2024-01-07,11:45,Maritime,Sortie de route,Oui
8896,2025-12-13,22:04,Kara,Choc,Oui
8897,2025-08-05,23:33,Plateaux,Choc,Non
8898,2024-12-01,04:41,Plateaux,Collision,Non
8899,2024-02-26,01:22,,Collision,Oui
8900,2025-02-19,03:20,Savanes,Renversement,Non
8901,2025-10-10,abc,Savanes,Collision,Non
8902,2024-01-17,13:10,Maritime,Choc,Non
8903,2025-09-15,17:01,Lomé,Sortie de route,Oui
8904,2024-07-09,99:99,Centrale,Collision,Non
8905,2025-05-22,11:24,Maritime,Choc,Oui
8604,2025-08-30,23:46,Savanes,Collision,Oui
8907,2025-12-13,22:33,Savanes,Renversement,Oui
8908,2025-12-27,02:29,Lomé,Renversement,Non
8909,2025-12-11,20:49,Savanes,Choc,Non
8910,2025-08-05,15:59,,Renversement,Non
8911,2025-08-01,19:03,Kara,Sortie de route,Oui
8912,2024-02-25,14:54,Savanes,Collision,Non
8913,2024-07-11,02:47,Maritime,Sortie de route,Non
8914,2025-08-15,06:16,Kara,Choc,Non
8915,2025-10-21,14:28,Maritime,Sortie de route,Oui
8916,2025-02-01,11:26,Lomé,Sortie de route,Non
8917,2025-08-06,04:37,Maritime,Choc,Oui
8918,2025-07-29,23:48,Centrale,Sortie de route,Oui
8919,2025-06-12,06:31,Plateaux,Choc,Oui
8920,2024-01-20,02:41,,Collision,Oui
8921,2025-08-14,15:14,Centrale,Sortie de route,Non
8922,2024-12-17,05:07,Lomé,Sortie de route,Non
8923,2024-10-19,22:42,Savanes,Sortie de route,Oui
8924,2025-02-20,00:12,Centrale,Renversement,Non
8925,2025-08-14,14:57,Savanes,Choc,Non
8926,2025-03-15,13:19,,Choc,Non
8927,32/13/2025,05:35,Plateaux,Sortie de route,Oui
8928,2025-01-31,20:19,Plateaux,Renversement,Oui
8929,2024-07-14,02:55,Lomé,Collision,Non
8930,2025-12-06,15:12,Savanes,Renversement,Oui
1907,2025-07-01,08:20,Savanes,Choc,Oui
8932,2025-04-23,19:53,Lomé,Collision,Non
8933,2024-10-31,03:14,Lomé,Sortie de route,Non
8934,2025-04-05,07:50,,Collision,Non
8935,2024-08-04,07:17,Savanes,Renversement,Oui
8936,2024-07-12,17:20,Lomé,Sortie de route,Oui
8937,2025-12-22,10:07,Maritime,Sortie de route,Oui
8938,2024-10-26,18:27,Savanes,Sortie de route,Non
8939,2024-06-09,12:28,Kara,Renversement,Non
8940,2025-01-01,16:43,Kara,Collision,Oui
8941,2025-12-02,23:03,,Sortie de route,Oui
8942,2024-03-10,12:55,Centrale,Collision,Oui
8943,2024-12-09,12:32,Plateaux,Choc,Oui
8944,2024-01-06,00:34,Plateaux,Collision,Non
8945,2024-12-28,16:28,Plateaux,Choc,
8946,invalid-date,17:58,,Choc,Oui
8947,2024-09-26,10:46,Maritime,Choc,Oui
8948,2024-02-11,10:18,Centrale,Choc,Oui
8949,2024-11-26,08:27,Plateaux,Sortie de route,Non
8950,2024-05-08,18:08,,Sortie de route,Oui
8951,2024-01-19,18:56,Lomé,Renversement,Oui
8952,2025-07-22,20:54,Centrale,Collision,Oui
8953,2024-05-30,19:46,Maritime,Choc,Non
8954,2025-05-18,08:09,Plateaux,Sortie de route,Non
8955,2025-02-15,09:55,Lomé,Renversement,
8956,2025-04-17,18:39,Maritime,Sortie de route,Non
8957,2024-07-10,03:37,Plateaux,Sortie de route,Non
8958,2025-08-27,05:13,Lomé,Sortie de route,Non
8959,2024-11-23,14:52,Plateaux,Sortie de route,Non
8960,2025-07-15,02:13,Centrale,Choc,Non
8961,2024-12-19,05:04,Lomé,Choc,Oui
8962,2025-09-26,08:40,Savanes,Sortie de route,Oui
8963,2024-04-15,04:01,Lomé,Renversement,Non
8964,2025-10-13,09:03,Kara,Sortie de route,Oui
8965,2025-02-03,02:57,Plateaux,Collision,Non
8966,32/13/2025,99:99,Centrale,Renversement,Non
8967,2024-08-12,19:45,Lomé,Collision,Oui
8968,32/13/2025,04:14,Centrale,Collision,Oui
8969,2025-01-31,13:12,Plateaux,Choc,Non
8970,2024-03-16,14:32,Maritime,Renversement,Oui
8971,2025-10-27,23:06,,Sortie de route,Oui
8972,2025-10-27,20:41,Plateaux,Choc,Non
8973,2025-09-24,11:45,,Sortie de route,Oui
8974,2024-03-25,22:05,Savanes,Choc,Oui
8975,2024-05-15,09:41,Centrale,Collision,Non
8976,2024-06-11,16:37,Kara,Renversement,Non
8977,2025-01-20,04:22,Savanes,Collision,
8978,2025-12-11,15:34,Maritime,Collision,Non
8979,2024-09-13,17:45,Maritime,Sortie de route,Non
8980,2024-05-16,16:11,Savanes,Renversement,Non
8981,2025-02-07,02:52,Savanes,Choc,Non
8982,2024-01-21,02:31,Maritime,Choc,Non
8983,2025-03-17,13:28,Savanes,Collision,Oui
8984,2024-08-25,23:33,Maritime,Renversement,Oui
1216,2024-08-02,07:59,Plateaux,Renversement,Non
8986,2024-12-28,18:57,,Sortie de route,Non
8987,,20:04,Kara,Sortie de route,Oui
8988,2025-12-31,18:56,Kara,Sortie de route,Oui
8989,2024-11-20,08:55,Savanes,Sortie de route,Oui
8990,invalid-date,03:12,Maritime,Sortie de route,Non
8991,2024-10-02,12:04,Plateaux,Renversement,Non
8992,2024-12-17,abc,Centrale,Collision,Non
8993,2025-11-23,99:99,,Sortie de route,Non
8994,2024-07-12,02:51,Lomé,Renversement,Non
8995,2025-11-08,06:14,Kara,Sortie de route,Non
7332,2025-08-16,04:21,Centrale,Collision,Non
8997,2024-02-12,02:53,Centrale,Sortie de route,Non
8998,2025-12-17,17:03,Kara,Sortie de route,Non
8999,invalid-date,09:20,Kara,Renversement,Non
9000,2025-05-11,11:37,Plateaux,Sortie de route,Non
9001,2024-02-02,22:24,Lomé,Choc,Non
9002,2024-04-30,07:55,Plateaux,Collision,Non
9003,2025-10-02,,Centrale,Renversement,Oui
9004,2025-10-27,14:31,Savanes,Collision,Oui
9005,2025-06-12,15:02,Savanes,Sortie de route,Non
9006,2025-01-16,13:57,Centrale,Choc,Non
9007,2024-05-13,05:34,Lomé,Renversement,Oui
9008,2025-08-11,04:13,Kara,Choc,Oui
9009,2025-05-21,15:26,Maritime,Renversement,Oui
9010,2024-12-20,00:32,Lomé,Choc,Oui
9011,2025-08-20,18:09,Plateaux,Choc,Oui
9012,2025-05-27,abc,Kara,Sortie de route,Non
9013,2024-05-23,12:58,Centrale,Collision,Non
9014,2024-09-02,17:59,Savanes,Collision,Non
9015,2025-03-09,16:41,Plateaux,Renversement,Non
9016,2025-05-06,14:22,Maritime,Collision,Non
9017,2024-08-21,00:51,Maritime,Choc,Oui
9018,2025-06-23,11:30,Centrale,Renversement,
9019,2025-06-26,16:21,Lomé,Collision,Non
9020,2025-09-18,99:99,Lomé,Collision,Oui
9021,2025-06-24,01:43,Savanes,Renversement,Non
9022,2025-01-02,abc,Savanes,Renversement,Non
9023,2024-05-23,22:37,Maritime,Sortie de route,Oui
1651,2025-05-26,14:44,Lomé,Sortie de route,Non
9025,2025-10-18,04:41,Kara,Collision,Oui
9026,2024-08-27,16:10,Centrale,Renversement,Non
9027,2024-10-23,09:37,Lomé,Sortie de route,Oui
9028,2024-08-13,19:12,Lomé,Choc,
9029,,21:16,Kara,Sortie de route,Non
9030,2024-10-10,02:12,Centrale,Collision,Non
9031,2024-05-28,09:26,Plateaux,Renversement,
9032,2024-02-11,12:33,Centrale,Sortie de route,Non
9033,2025-02-15,21:55,,Choc,Non
9034,2025-02-15,14:48,Savanes,Choc,Oui
7684,2024-08-14,21:39,Plateaux,Sortie de route,Non
9036,2025-06-21,18:03,Plateaux,Choc,Non
9037,2025-07-26,09:24,Maritime,Choc,
9038,2024-01-12,08:06,Maritime,Sortie de route,Non
9039,2024-02-13,03:46,Plateaux,Sortie de route,
9040,2025-04-24,08:05,Plateaux,Sortie de route,Oui
9041,2024-09-28,21:27,Plateaux,Collision,Oui
9042,2025-06-27,18:03,Plateaux,Collision,Oui
9043,2025-05-20,10:38,Plateaux,Choc,
9044,2024-11-09,09:05,Kara,Renversement,Oui
9045,2025-01-27,00:55,Lomé,Sortie de route,Oui
9046,2024-08-11,09:26,,Sortie de route,Non
9047,2025-10-18,12:34,Lomé,Collision,Oui
9048,2025-02-12,20:36,Maritime,Sortie de route,Oui
9049,2024-08-10,21:37,Lomé,Collision,Oui
9050,2025-05-28,02:58,Lomé,Collision,Oui
9051,,18:49,Centrale,Collision,Oui
9052,2024-07-14,09:51,Plateaux,Renversement,Non
9053,2025-11-14,06:56,Kara,Choc,Oui
9054,2025-08-31,09:36,Savanes,Sortie de route,Non
9055,2025-12-13,12:47,Kara,Collision,Oui
9056,2025-08-18,16:43,Lomé,Collision,Non
9057,2024-01-30,20:54,Maritime,Collision,Oui
9058,2025-01-10,18:15,Savanes,Collision,Non
9059,2024-01-06,13:58,Kara,Renversement,Non
9060,2024-09-25,04:54,Savanes,Renversement,
9061,2024-12-27,06:32,Plateaux,Collision,
9062,2024-02-09,08:30,Lomé,Choc,Oui
9063,2024-05-09,,Plateaux,Sortie de route,Non
9064,2025-09-03,02:11,Maritime,Renversement,Non
9065,32/13/2025,18:54,Lomé,Collision,Non
9066,2025-04-28,15:08,Centrale,Choc,Non
